1278,"""palatial""","""POSITIVE"""
1279,"""pamper""","""POSITIVE"""
1280,"""pampered""","""POSITIVE"""
1281,"""pamperedly""","""POSITIVE"""
1282,"""pamperedness""","""POSITIVE"""
1283,"""pampers""","""POSITIVE"""
1284,"""panoramic""","""POSITIVE"""
1285,"""paradise""","""POSITIVE"""
1286,"""paramount""","""POSITIVE"""
1287,"""pardon""","""POSITIVE"""
1288,"""passion""","""POSITIVE"""
1289,"""passionate""","""POSITIVE"""
1290,"""passionately""","""POSITIVE"""
1291,"""patience""","""POSITIVE"""
1292,"""patient""","""POSITIVE"""
1293,"""patiently""","""POSITIVE"""
1294,"""patriot""","""POSITIVE"""
1295,"""patriotic""","""POSITIVE"""
1296,"""peace""","""POSITIVE"""
1297,"""peaceable""","""POSITIVE"""
1298,"""peaceful""","""POSITIVE"""
1299,"""peacefully""","""POSITIVE"""
1300,"""peacekeepers""","""POSITIVE"""
1301,"""peach""","""POSITIVE"""
1302,"""peerless""","""POSITIVE"""
1303,"""pep""","""POSITIVE"""
1304,"""pepped""","""POSITIVE"""
1305,"""pepping""","""POSITIVE"""
1306,"""peppy""","""POSITIVE"""
1307,"""peps""","""POSITIVE"""
1308,"""perfection""","""POSITIVE"""
1309,"""perfectly""","""POSITIVE"""
1310,"""permissible""","""POSITIVE"""
1311,"""perseverance""","""POSITIVE"""
1312,"""persevere""","""POSITIVE"""
1313,"""personages""","""POSITIVE"""
1314,"""personalized""","""POSITIVE"""
1315,"""phenomenal""","""POSITIVE"""
1316,"""phenomenally""","""POSITIVE"""
1317,"""picturesque""","""POSITIVE"""
1318,"""piety""","""POSITIVE"""
1319,"""pinnacle""","""POSITIVE"""
1320,"""playful""","""POSITIVE"""
1321,"""playfully""","""POSITIVE"""
1322,"""pleasant""","""POSITIVE"""
1323,"""pleasantly""","""POSITIVE"""
1324,"""pleased""","""POSITIVE"""
1325,"""pleases""","""POSITIVE"""
1326,"""pleasing""","""POSITIVE"""
1327,"""pleasingly""","""POSITIVE"""
1328,"""pleasurable""","""POSITIVE"""
1329,"""pleasurably""","""POSITIVE"""
1330,"""pleasure""","""POSITIVE"""
1331,"""pluses""","""POSITIVE"""
1332,"""plush""","""POSITIVE"""
1333,"""plusses""","""POSITIVE"""
1334,"""poetic""","""POSITIVE"""
1335,"""poeticize""","""POSITIVE"""
1336,"""poignant""","""POSITIVE"""
1337,"""poise""","""POSITIVE"""
1338,"""poised""","""POSITIVE"""
1339,"""polished""","""POSITIVE"""
1340,"""polite""","""POSITIVE"""
1341,"""politeness""","""POSITIVE"""
1342,"""popular""","""POSITIVE"""
1343,"""portable""","""POSITIVE"""
1344,"""posh""","""POSITIVE"""
1345,"""positive""","""POSITIVE"""
1346,"""positively""","""POSITIVE"""
1347,"""positives""","""POSITIVE"""
1348,"""powerful""","""POSITIVE"""
1349,"""powerfully""","""POSITIVE"""
1350,"""praise""","""POSITIVE"""
1351,"""praiseworthy""","""POSITIVE"""
1352,"""praising""","""POSITIVE"""
1353,"""pre-eminent""","""POSITIVE"""
1354,"""precious""","""POSITIVE"""
1355,"""precise""","""POSITIVE"""
1356,"""precisely""","""POSITIVE"""
1357,"""preeminent""","""POSITIVE"""
1358,"""prefer""","""POSITIVE"""
1359,"""preferable""","""POSITIVE"""
1360,"""preferably""","""POSITIVE"""
1361,"""prefered""","""POSITIVE"""
1362,"""preferes""","""POSITIVE"""
1363,"""preferring""","""POSITIVE"""
1364,"""prefers""","""POSITIVE"""
1365,"""premier""","""POSITIVE"""
1366,"""prestige""","""POSITIVE"""
1367,"""prestigious""","""POSITIVE"""
1368,"""prettily""","""POSITIVE"""
1369,"""pretty""","""POSITIVE"""
1370,"""priceless""","""POSITIVE"""
1371,"""pride""","""POSITIVE"""
1372,"""principled""","""POSITIVE"""
1373,"""privilege""","""POSITIVE"""
1374,"""privileged""","""POSITIVE"""
1375,"""prize""","""POSITIVE"""
1376,"""proactive""","""POSITIVE"""
1377,"""problem-free""","""POSITIVE"""
1378,"""problem-solver""","""POSITIVE"""
1379,"""prodigious""","""POSITIVE"""
1380,"""prodigiously""","""POSITIVE"""
1381,"""prodigy""","""POSITIVE"""
1382,"""productive""","""POSITIVE"""
1383,"""productively""","""POSITIVE"""
1384,"""proficient""","""POSITIVE"""
1385,"""proficiently""","""POSITIVE"""
1386,"""profound""","""POSITIVE"""
1387,"""profoundly""","""POSITIVE"""
1388,"""profuse""","""POSITIVE"""
1389,"""profusion""","""POSITIVE"""
1390,"""progress""","""POSITIVE"""
1391,"""progressive""","""POSITIVE"""
1392,"""prolific""","""POSITIVE"""
1393,"""prominence""","""POSITIVE"""
1394,"""prominent""","""POSITIVE"""
1395,"""promise""","""POSITIVE"""
1396,"""promised""","""POSITIVE"""
1397,"""promises""","""POSITIVE"""
1398,"""promising""","""POSITIVE"""
1399,"""promoter""","""POSITIVE"""
1400,"""prompt""","""POSITIVE"""
1401,"""promptly""","""POSITIVE"""
1402,"""proper""","""POSITIVE"""
1403,"""properly""","""POSITIVE"""
1404,"""propitious""","""POSITIVE"""
1405,"""propitiously""","""POSITIVE"""
1406,"""pros""","""POSITIVE"""
1407,"""prosper""","""POSITIVE"""
1408,"""prosperity""","""POSITIVE"""
1409,"""prosperous""","""POSITIVE"""
1410,"""prospros""","""POSITIVE"""
1411,"""protect""","""POSITIVE"""
1412,"""protection""","""POSITIVE"""
1413,"""protective""","""POSITIVE"""
1414,"""proud""","""POSITIVE"""
1415,"""proven""","""POSITIVE"""
1416,"""proves""","""POSITIVE"""
1417,"""providence""","""POSITIVE"""
1418,"""proving""","""POSITIVE"""
1419,"""prowess""","""POSITIVE"""
1420,"""prudence""","""POSITIVE"""
1421,"""prudent""","""POSITIVE"""
1422,"""prudently""","""POSITIVE"""
1423,"""punctual""","""POSITIVE"""
1424,"""pure""","""POSITIVE"""
1425,"""purify""","""POSITIVE"""
1426,"""purposeful""","""POSITIVE"""
1427,"""quaint""","""POSITIVE"""
1428,"""qualified""","""POSITIVE"""
1429,"""qualify""","""POSITIVE"""
1430,"""quicker""","""POSITIVE"""
1431,"""quiet""","""POSITIVE"""
1432,"""quieter""","""POSITIVE"""
1433,"""radiance""","""POSITIVE"""
1434,"""radiant""","""POSITIVE"""
1435,"""rapid""","""POSITIVE"""
1436,"""rapport""","""POSITIVE"""
1437,"""rapt""","""POSITIVE"""
1438,"""rapture""","""POSITIVE"""
1439,"""raptureous""","""POSITIVE"""
1440,"""raptureously""","""POSITIVE"""
1441,"""rapturous""","""POSITIVE"""
1442,"""rapturously""","""POSITIVE"""
1443,"""rational""","""POSITIVE"""
1444,"""razor-sharp""","""POSITIVE"""
1445,"""reachable""","""POSITIVE"""
1446,"""readable""","""POSITIVE"""
1447,"""readily""","""POSITIVE"""
1448,"""ready""","""POSITIVE"""
1449,"""reaffirm""","""POSITIVE"""
1450,"""reaffirmation""","""POSITIVE"""
1451,"""realistic""","""POSITIVE"""
1452,"""realizable""","""POSITIVE"""
1453,"""reasonable""","""POSITIVE"""
1454,"""reasonably""","""POSITIVE"""
1455,"""reasoned""","""POSITIVE"""
1456,"""reassurance""","""POSITIVE"""
1457,"""reassure""","""POSITIVE"""
1458,"""receptive""","""POSITIVE"""
1459,"""reclaim""","""POSITIVE"""
1460,"""recomend""","""POSITIVE"""
1461,"""recommend""","""POSITIVE"""
1462,"""recommendation""","""POSITIVE"""
1463,"""recommendations""","""POSITIVE"""
1464,"""recommended""","""POSITIVE"""
1465,"""reconcile""","""POSITIVE"""
1466,"""reconciliation""","""POSITIVE"""
1467,"""record-setting""","""POSITIVE"""
1468,"""recover""","""POSITIVE"""
1469,"""recovery""","""POSITIVE"""
1470,"""rectification""","""POSITIVE"""
1471,"""rectify""","""POSITIVE"""
1472,"""rectifying""","""POSITIVE"""
1473,"""redeem""","""POSITIVE"""
1474,"""redeeming""","""POSITIVE"""
1475,"""redemption""","""POSITIVE"""
1476,"""refine""","""POSITIVE"""
1477,"""refined""","""POSITIVE"""
1478,"""refinement""","""POSITIVE"""
1479,"""reform""","""POSITIVE"""
1480,"""reformed""","""POSITIVE"""
1481,"""reforming""","""POSITIVE"""
1482,"""reforms""","""POSITIVE"""
1483,"""refresh""","""POSITIVE"""
1484,"""refreshed""","""POSITIVE"""
1485,"""refreshing""","""POSITIVE"""
1486,"""refund""","""POSITIVE"""
1487,"""refunded""","""POSITIVE"""
1488,"""regal""","""POSITIVE"""
1489,"""regally""","""POSITIVE"""
1490,"""regard""","""POSITIVE"""
1491,"""rejoice""","""POSITIVE"""
1492,"""rejoicing""","""POSITIVE"""
1493,"""rejoicingly""","""POSITIVE"""
1494,"""rejuvenate""","""POSITIVE"""
1495,"""rejuvenated""","""POSITIVE"""
1496,"""rejuvenating""","""POSITIVE"""
1497,"""relaxed""","""POSITIVE"""
1498,"""relent""","""POSITIVE"""
1499,"""reliable""","""POSITIVE"""
1500,"""reliably""","""POSITIVE"""
1501,"""relief""","""POSITIVE"""
1502,"""relish""","""POSITIVE"""
1503,"""remarkable""","""POSITIVE"""
1504,"""remarkably""","""POSITIVE"""
1505,"""remedy""","""POSITIVE"""
1506,"""remission""","""POSITIVE"""
1507,"""remunerate""","""POSITIVE"""
1508,"""renaissance""","""POSITIVE"""
1509,"""renewed""","""POSITIVE"""
1510,"""renown""","""POSITIVE"""
1511,"""renowned""","""POSITIVE"""
1512,"""replaceable""","""POSITIVE"""
1513,"""reputable""","""POSITIVE"""
1514,"""reputation""","""POSITIVE"""
1515,"""resilient""","""POSITIVE"""
1516,"""resolute""","""POSITIVE"""
1517,"""resound""","""POSITIVE"""
1518,"""resounding""","""POSITIVE"""
1519,"""resourceful""","""POSITIVE"""
1520,"""resourcefulness""","""POSITIVE"""
1521,"""respect""","""POSITIVE"""
1522,"""respectable""","""POSITIVE"""
1523,"""respectful""","""POSITIVE"""
1524,"""respectfully""","""POSITIVE"""
1525,"""respite""","""POSITIVE"""
1526,"""resplendent""","""POSITIVE"""
1527,"""responsibly""","""POSITIVE"""
1528,"""responsive""","""POSITIVE"""
1529,"""restful""","""POSITIVE"""
1530,"""restored""","""POSITIVE"""
1531,"""restructure""","""POSITIVE"""
1532,"""restructured""","""POSITIVE"""
1533,"""restructuring""","""POSITIVE"""
1534,"""retractable""","""POSITIVE"""
1535,"""revel""","""POSITIVE"""
1536,"""revelation""","""POSITIVE"""
1537,"""revere""","""POSITIVE"""
1538,"""reverence""","""POSITIVE"""
1539,"""reverent""","""POSITIVE"""
1540,"""reverently""","""POSITIVE"""
1541,"""revitalize""","""POSITIVE"""
1542,"""revival""","""POSITIVE"""
1543,"""revive""","""POSITIVE"""
1544,"""revives""","""POSITIVE"""
1545,"""revolutionary""","""POSITIVE"""
1546,"""revolutionize""","""POSITIVE"""
1547,"""revolutionized""","""POSITIVE"""
1548,"""revolutionizes""","""POSITIVE"""
1549,"""reward""","""POSITIVE"""
1550,"""rewarding""","""POSITIVE"""
1551,"""rewardingly""","""POSITIVE"""
1552,"""rich""","""POSITIVE"""
1553,"""richer""","""POSITIVE"""
1554,"""richly""","""POSITIVE"""
1555,"""richness""","""POSITIVE"""
1556,"""right""","""POSITIVE"""
1557,"""righten""","""POSITIVE"""
1558,"""righteous""","""POSITIVE"""
1559,"""righteously""","""POSITIVE"""
1560,"""righteousness""","""POSITIVE"""
1561,"""rightful""","""POSITIVE"""
1562,"""rightfully""","""POSITIVE"""
1563,"""rightly""","""POSITIVE"""
1564,"""rightness""","""POSITIVE"""
1565,"""risk-free""","""POSITIVE"""
1566,"""robust""","""POSITIVE"""
1567,"""rock-star""","""POSITIVE"""
1568,"""rock-stars""","""POSITIVE"""
1569,"""rockstar""","""POSITIVE"""
1570,"""rockstars""","""POSITIVE"""
1571,"""romantic""","""POSITIVE"""
1572,"""romantically""","""POSITIVE"""
1573,"""romanticize""","""POSITIVE"""
1574,"""roomier""","""POSITIVE"""
1575,"""roomy""","""POSITIVE"""
1576,"""rosy""","""POSITIVE"""
1577,"""safe""","""POSITIVE"""
1578,"""safely""","""POSITIVE"""
1579,"""sagacity""","""POSITIVE"""
1580,"""sagely""","""POSITIVE"""
1581,"""saint""","""POSITIVE"""
1582,"""saintliness""","""POSITIVE"""
1583,"""saintly""","""POSITIVE"""
1584,"""salutary""","""POSITIVE"""
1585,"""salute""","""POSITIVE"""
1586,"""sane""","""POSITIVE"""
1587,"""satisfactorily""","""POSITIVE"""
1588,"""satisfactory""","""POSITIVE"""
1589,"""satisfied""","""POSITIVE"""
1590,"""satisfies""","""POSITIVE"""
1591,"""satisfy""","""POSITIVE"""
1592,"""satisfying""","""POSITIVE"""
1593,"""satisified""","""POSITIVE"""
1594,"""saver""","""POSITIVE"""
1595,"""savings""","""POSITIVE"""
1596,"""savior""","""POSITIVE"""
1597,"""savvy""","""POSITIVE"""
1598,"""scenic""","""POSITIVE"""
1599,"""seamless""","""POSITIVE"""
1600,"""seasoned""","""POSITIVE"""
1601,"""secure""","""POSITIVE"""
1602,"""securely""","""POSITIVE"""
1603,"""selective""","""POSITIVE"""
1604,"""self-determination""","""POSITIVE"""
1605,"""self-respect""","""POSITIVE"""
1606,"""self-satisfaction""","""POSITIVE"""
1607,"""self-sufficiency""","""POSITIVE"""
1608,"""self-sufficient""","""POSITIVE"""
1609,"""sensation""","""POSITIVE"""
1610,"""sensational""","""POSITIVE"""
1611,"""sensationally""","""POSITIVE"""
1612,"""sensations""","""POSITIVE"""
1613,"""sensible""","""POSITIVE"""
1614,"""sensibly""","""POSITIVE"""
1615,"""sensitive""","""POSITIVE"""
1616,"""serene""","""POSITIVE"""
1617,"""serenity""","""POSITIVE"""
1618,"""sexy""","""POSITIVE"""
1619,"""sharp""","""POSITIVE"""
1620,"""sharper""","""POSITIVE"""
1621,"""sharpest""","""POSITIVE"""
1622,"""shimmering""","""POSITIVE"""
1623,"""shimmeringly""","""POSITIVE"""
1624,"""shine""","""POSITIVE"""
1625,"""shiny""","""POSITIVE"""
1626,"""significant""","""POSITIVE"""
1627,"""silent""","""POSITIVE"""
1628,"""simpler""","""POSITIVE"""
1629,"""simplest""","""POSITIVE"""
1630,"""simplified""","""POSITIVE"""
1631,"""simplifies""","""POSITIVE"""
1632,"""simplify""","""POSITIVE"""
1633,"""simplifying""","""POSITIVE"""
1634,"""sincere""","""POSITIVE"""
1635,"""sincerely""","""POSITIVE"""
1636,"""sincerity""","""POSITIVE"""
1637,"""skill""","""POSITIVE"""
1638,"""skilled""","""POSITIVE"""
1639,"""skillful""","""POSITIVE"""
1640,"""skillfully""","""POSITIVE"""
1641,"""slammin""","""POSITIVE"""
1642,"""sleek""","""POSITIVE"""
1643,"""slick""","""POSITIVE"""
1644,"""smart""","""POSITIVE"""
1645,"""smarter""","""POSITIVE"""
1646,"""smartest""","""POSITIVE"""
1647,"""smartly""","""POSITIVE"""
1648,"""smile""","""POSITIVE"""
1649,"""smiles""","""POSITIVE"""
1650,"""smiling""","""POSITIVE"""
1651,"""smilingly""","""POSITIVE"""
1652,"""smitten""","""POSITIVE"""
1653,"""smooth""","""POSITIVE"""
1654,"""smoother""","""POSITIVE"""
1655,"""smoothes""","""POSITIVE"""
1656,"""smoothest""","""POSITIVE"""
1657,"""smoothly""","""POSITIVE"""
1658,"""snappy""","""POSITIVE"""
1659,"""snazzy""","""POSITIVE"""
1660,"""sociable""","""POSITIVE"""
1661,"""soft""","""POSITIVE"""
1662,"""softer""","""POSITIVE"""
1663,"""solace""","""POSITIVE"""
1664,"""solicitous""","""POSITIVE"""
1665,"""solicitously""","""POSITIVE"""
1666,"""solid""","""POSITIVE"""
1667,"""solidarity""","""POSITIVE"""
1668,"""soothe""","""POSITIVE"""
1669,"""soothingly""","""POSITIVE"""
1670,"""sophisticated""","""POSITIVE"""
1671,"""soulful""","""POSITIVE"""
1672,"""soundly""","""POSITIVE"""
1673,"""soundness""","""POSITIVE"""
1674,"""spacious""","""POSITIVE"""
1675,"""sparkle""","""POSITIVE"""
1676,"""sparkling""","""POSITIVE"""
1677,"""spectacular""","""POSITIVE"""
1678,"""spectacularly""","""POSITIVE"""
1679,"""speedily""","""POSITIVE"""
1680,"""speedy""","""POSITIVE"""
1681,"""spellbind""","""POSITIVE"""
1682,"""spellbinding""","""POSITIVE"""
1683,"""spellbindingly""","""POSITIVE"""
1684,"""spellbound""","""POSITIVE"""
1685,"""spirited""","""POSITIVE"""
1686,"""spiritual""","""POSITIVE"""
1687,"""splendid""","""POSITIVE"""
1688,"""splendidly""","""POSITIVE"""
1689,"""splendor""","""POSITIVE"""
1690,"""spontaneous""","""POSITIVE"""
1691,"""sporty""","""POSITIVE"""
1692,"""spotless""","""POSITIVE"""
1693,"""sprightly""","""POSITIVE"""
1694,"""stability""","""POSITIVE"""
1695,"""stabilize""","""POSITIVE"""
1696,"""stable""","""POSITIVE"""
1697,"""stainless""","""POSITIVE"""
1698,"""standout""","""POSITIVE"""
1699,"""state-of-the-art""","""POSITIVE"""
1700,"""stately""","""POSITIVE"""
1701,"""statuesque""","""POSITIVE"""
1702,"""staunch""","""POSITIVE"""
1703,"""staunchly""","""POSITIVE"""
1704,"""staunchness""","""POSITIVE"""
1705,"""steadfast""","""POSITIVE"""
1706,"""steadfastly""","""POSITIVE"""
1707,"""steadfastness""","""POSITIVE"""
1708,"""steadiest""","""POSITIVE"""
1709,"""steadiness""","""POSITIVE"""
1710,"""steady""","""POSITIVE"""
1711,"""stellar""","""POSITIVE"""
1712,"""stellarly""","""POSITIVE"""
1713,"""stimulate""","""POSITIVE"""
1714,"""stimulates""","""POSITIVE"""
1715,"""stimulating""","""POSITIVE"""
1716,"""stimulative""","""POSITIVE"""
1717,"""stirringly""","""POSITIVE"""
1718,"""straighten""","""POSITIVE"""
1719,"""straightforward""","""POSITIVE"""
1720,"""streamlined""","""POSITIVE"""
1721,"""striking""","""POSITIVE"""
1722,"""strikingly""","""POSITIVE"""
1723,"""striving""","""POSITIVE"""
1724,"""strong""","""POSITIVE"""
1725,"""stronger""","""POSITIVE"""
1726,"""strongest""","""POSITIVE"""
1727,"""stunned""","""POSITIVE"""
1728,"""stunning""","""POSITIVE"""
1729,"""stunningly""","""POSITIVE"""
1730,"""stupendous""","""POSITIVE"""
1731,"""stupendously""","""POSITIVE"""
1732,"""sturdier""","""POSITIVE"""
1733,"""sturdy""","""POSITIVE"""
1734,"""stylish""","""POSITIVE"""
1735,"""stylishly""","""POSITIVE"""
1736,"""stylized""","""POSITIVE"""
1737,"""suave""","""POSITIVE"""
1738,"""suavely""","""POSITIVE"""
1739,"""sublime""","""POSITIVE"""
1740,"""subsidize""","""POSITIVE"""
1741,"""subsidized""","""POSITIVE"""
1742,"""subsidizes""","""POSITIVE"""
1743,"""subsidizing""","""POSITIVE"""
1744,"""substantive""","""POSITIVE"""
1745,"""succeed""","""POSITIVE"""
1746,"""succeeded""","""POSITIVE"""
1747,"""succeeding""","""POSITIVE"""
1748,"""succeeds""","""POSITIVE"""
1749,"""succes""","""POSITIVE"""
1750,"""success""","""POSITIVE"""
1751,"""successes""","""POSITIVE"""
1752,"""successful""","""POSITIVE"""
1753,"""successfully""","""POSITIVE"""
1754,"""suffice""","""POSITIVE"""
1755,"""sufficed""","""POSITIVE"""
1756,"""suffices""","""POSITIVE"""
1757,"""sufficient""","""POSITIVE"""
1758,"""sufficiently""","""POSITIVE"""
1759,"""suitable""","""POSITIVE"""
1760,"""sumptuous""","""POSITIVE"""
1761,"""sumptuously""","""POSITIVE"""
1762,"""sumptuousness""","""POSITIVE"""
1763,"""super""","""POSITIVE"""
1764,"""superb""","""POSITIVE"""
1765,"""superbly""","""POSITIVE"""
1766,"""superior""","""POSITIVE"""
1767,"""superiority""","""POSITIVE"""
1768,"""supple""","""POSITIVE"""
1769,"""support""","""POSITIVE"""
1770,"""supported""","""POSITIVE"""
1771,"""supporter""","""POSITIVE"""
1772,"""supporting""","""POSITIVE"""
1773,"""supportive""","""POSITIVE"""
1774,"""supports""","""POSITIVE"""
1775,"""supremacy""","""POSITIVE"""
1776,"""supreme""","""POSITIVE"""
1777,"""supremely""","""POSITIVE"""
1778,"""supurb""","""POSITIVE"""
1779,"""supurbly""","""POSITIVE"""
1780,"""surmount""","""POSITIVE"""
1781,"""surpass""","""POSITIVE"""
1782,"""surreal""","""POSITIVE"""
1783,"""survival""","""POSITIVE"""
1784,"""survivor""","""POSITIVE"""
1785,"""sustainability""","""POSITIVE"""
1786,"""sustainable""","""POSITIVE"""
1787,"""swank""","""POSITIVE"""
1788,"""swankier""","""POSITIVE"""
1789,"""swankiest""","""POSITIVE"""
1790,"""swanky""","""POSITIVE"""
1791,"""sweeping""","""POSITIVE"""
1792,"""sweet""","""POSITIVE"""
1793,"""sweeten""","""POSITIVE"""
1794,"""sweetheart""","""POSITIVE"""
1795,"""sweetly""","""POSITIVE"""
1796,"""sweetness""","""POSITIVE"""
1797,"""swift""","""POSITIVE"""
1798,"""swiftness""","""POSITIVE"""
1799,"""talent""","""POSITIVE"""
1800,"""talented""","""POSITIVE"""
1801,"""talents""","""POSITIVE"""
1802,"""tantalize""","""POSITIVE"""
1803,"""tantalizing""","""POSITIVE"""
1804,"""tantalizingly""","""POSITIVE"""
1805,"""tempt""","""POSITIVE"""
1806,"""tempting""","""POSITIVE"""
1807,"""temptingly""","""POSITIVE"""
1808,"""tenacious""","""POSITIVE"""
1809,"""tenaciously""","""POSITIVE"""
1810,"""tenacity""","""POSITIVE"""
1811,"""tender""","""POSITIVE"""
1812,"""tenderly""","""POSITIVE"""
1813,"""terrific""","""POSITIVE"""
1814,"""terrifically""","""POSITIVE"""
1815,"""thank""","""POSITIVE"""
1816,"""thankful""","""POSITIVE"""
1817,"""thinner""","""POSITIVE"""
1818,"""thoughtful""","""POSITIVE"""
1819,"""thoughtfully""","""POSITIVE"""
1820,"""thoughtfulness""","""POSITIVE"""
1821,"""thrift""","""POSITIVE"""
1822,"""thrifty""","""POSITIVE"""
1823,"""thrill""","""POSITIVE"""
1824,"""thrilled""","""POSITIVE"""
1825,"""thrilling""","""POSITIVE"""
1826,"""thrillingly""","""POSITIVE"""
1827,"""thrills""","""POSITIVE"""
1828,"""thrive""","""POSITIVE"""
1829,"""thriving""","""POSITIVE"""
1830,"""thumb-up""","""POSITIVE"""
1831,"""thumbs-up""","""POSITIVE"""
1832,"""tickle""","""POSITIVE"""
1833,"""tidy""","""POSITIVE"""
1834,"""time-honored""","""POSITIVE"""
1835,"""tingle""","""POSITIVE"""
1836,"""titillate""","""POSITIVE"""
1837,"""titillating""","""POSITIVE"""
1838,"""titillatingly""","""POSITIVE"""
1839,"""togetherness""","""POSITIVE"""
1840,"""tolerable""","""POSITIVE"""
1841,"""toll-free""","""POSITIVE"""
1842,"""top""","""POSITIVE"""
1843,"""top-notch""","""POSITIVE"""
1844,"""top-quality""","""POSITIVE"""
1845,"""topnotch""","""POSITIVE"""
1846,"""tops""","""POSITIVE"""
1847,"""tough""","""POSITIVE"""
1848,"""tougher""","""POSITIVE"""
1849,"""toughest""","""POSITIVE"""
1850,"""traction""","""POSITIVE"""
1851,"""tranquil""","""POSITIVE"""
1852,"""tranquility""","""POSITIVE"""
1853,"""transparent""","""POSITIVE"""
1854,"""treasure""","""POSITIVE"""
1855,"""tremendously""","""POSITIVE"""
1856,"""trendy""","""POSITIVE"""
1857,"""triumph""","""POSITIVE"""
1858,"""triumphal""","""POSITIVE"""
1859,"""triumphant""","""POSITIVE"""
1860,"""triumphantly""","""POSITIVE"""
1861,"""trivially""","""POSITIVE"""
1862,"""trophy""","""POSITIVE"""
1863,"""trouble-free""","""POSITIVE"""
1864,"""trump""","""POSITIVE"""
1865,"""trumpet""","""POSITIVE"""
1866,"""trust""","""POSITIVE"""
1867,"""trusted""","""POSITIVE"""
1868,"""trusting""","""POSITIVE"""
1869,"""trustingly""","""POSITIVE"""
1870,"""trustworthiness""","""POSITIVE"""
1871,"""trustworthy""","""POSITIVE"""
1872,"""trusty""","""POSITIVE"""
1873,"""truthful""","""POSITIVE"""
1874,"""truthfully""","""POSITIVE"""
1875,"""truthfulness""","""POSITIVE"""
1876,"""twinkly""","""POSITIVE"""
1877,"""ultra-crisp""","""POSITIVE"""
1878,"""unabashed""","""POSITIVE"""
1879,"""unabashedly""","""POSITIVE"""
1880,"""unaffected""","""POSITIVE"""
1881,"""unassailable""","""POSITIVE"""
1882,"""unbeatable""","""POSITIVE"""
1883,"""unbiased""","""POSITIVE"""
1884,"""unbound""","""POSITIVE"""
1885,"""uncomplicated""","""POSITIVE"""
1886,"""unconditional""","""POSITIVE"""
1887,"""undamaged""","""POSITIVE"""
1888,"""undaunted""","""POSITIVE"""
1889,"""understandable""","""POSITIVE"""
1890,"""undisputable""","""POSITIVE"""
1891,"""undisputably""","""POSITIVE"""
1892,"""undisputed""","""POSITIVE"""
1893,"""unencumbered""","""POSITIVE"""
1894,"""unequivocal""","""POSITIVE"""
1895,"""unequivocally""","""POSITIVE"""
1896,"""unfazed""","""POSITIVE"""
1897,"""unfettered""","""POSITIVE"""
1898,"""unforgettable""","""POSITIVE"""
1899,"""unity""","""POSITIVE"""
1900,"""unlimited""","""POSITIVE"""
1901,"""unmatched""","""POSITIVE"""
1902,"""unparalleled""","""POSITIVE"""
1903,"""unquestionable""","""POSITIVE"""
1904,"""unquestionably""","""POSITIVE"""
1905,"""unreal""","""POSITIVE"""
1906,"""unrestricted""","""POSITIVE"""
1907,"""unrivaled""","""POSITIVE"""
1908,"""unselfish""","""POSITIVE"""
1909,"""unwavering""","""POSITIVE"""
1910,"""upbeat""","""POSITIVE"""
1911,"""upgradable""","""POSITIVE"""
1912,"""upgradeable""","""POSITIVE"""
1913,"""upgraded""","""POSITIVE"""
1914,"""upheld""","""POSITIVE"""
1915,"""uphold""","""POSITIVE"""
1916,"""uplift""","""POSITIVE"""
1917,"""uplifting""","""POSITIVE"""
1918,"""upliftingly""","""POSITIVE"""
1919,"""upliftment""","""POSITIVE"""
1920,"""upscale""","""POSITIVE"""
1921,"""usable""","""POSITIVE"""
1922,"""useable""","""POSITIVE"""
1923,"""useful""","""POSITIVE"""
1924,"""user-friendly""","""POSITIVE"""
1925,"""user-replaceable""","""POSITIVE"""
1926,"""valiant""","""POSITIVE"""
1927,"""valiantly""","""POSITIVE"""
1928,"""valor""","""POSITIVE"""
1929,"""valuable""","""POSITIVE"""
1930,"""variety""","""POSITIVE"""
1931,"""venerate""","""POSITIVE"""
1932,"""verifiable""","""POSITIVE"""
1933,"""veritable""","""POSITIVE"""
1934,"""versatile""","""POSITIVE"""
1935,"""versatility""","""POSITIVE"""
1936,"""vibrant""","""POSITIVE"""
1937,"""vibrantly""","""POSITIVE"""
1938,"""victorious""","""POSITIVE"""
1939,"""victory""","""POSITIVE"""
1940,"""viewable""","""POSITIVE"""
1941,"""vigilance""","""POSITIVE"""
1942,"""vigilant""","""POSITIVE"""
1943,"""virtue""","""POSITIVE"""
1944,"""virtuous""","""POSITIVE"""
1945,"""virtuously""","""POSITIVE"""
1946,"""visionary""","""POSITIVE"""
1947,"""vivacious""","""POSITIVE"""
1948,"""vivid""","""POSITIVE"""
1949,"""vouch""","""POSITIVE"""
1950,"""vouchsafe""","""POSITIVE"""
1951,"""warm""","""POSITIVE"""
1952,"""warmer""","""POSITIVE"""
1953,"""warmhearted""","""POSITIVE"""
1954,"""warmly""","""POSITIVE"""
1955,"""warmth""","""POSITIVE"""
1956,"""wealthy""","""POSITIVE"""
1957,"""welcome""","""POSITIVE"""
1958,"""well""","""POSITIVE"""
1959,"""well-backlit""","""POSITIVE"""
1960,"""well-balanced""","""POSITIVE"""
1961,"""well-behaved""","""POSITIVE"""
1962,"""well-being""","""POSITIVE"""
1963,"""well-bred""","""POSITIVE"""
1964,"""well-connected""","""POSITIVE"""
